Id,ActivityHour,TotalIntensity,AverageIntensity
6117666160,3/12/2016 4:00,0,0
6117666160,3/12/2016 5:00,36,0.6
6117666160,3/12/2016 6:00,0,0
6117666160,3/12/2016 7:00,0,0
6117666160,3/12/2016 8:00,0,0
6117666160,3/12/2016 9:00,0,0
6117666160,3/12/2016 10:00,1,0.016667
6117666160,3/12/2016 11:00,14,0.233333
6117666160,3/12/2016 12:00,24,0.4
6117666160,3/12/2016 13:00,1,0.016667
6117666160,3/12/2016 14:00,10,0.166667
6117666160,3/12/2016 15:00,0,0
6117666160,3/12/2016 16:00,0,0
6117666160,3/12/2016 17:00,0,0
6117666160,3/12/2016 18:00,11,0.183333
6117666160,3/12/2016 19:00,3,0.05
6117666160,3/12/2016 20:00,14,0.233333
6117666160,3/12/2016 21:00,30,0.5
6117666160,3/12/2016 22:00,1,0.016667
6117666160,3/12/2016 23:00,1,0.016667
6117666160,3/13/2016 0:00,0,0
6117666160,3/13/2016 1:00,0,0
6117666160,3/13/2016 2:00,0,0
6117666160,3/13/2016 3:00,0,0
6117666160,3/13/2016 4:00,0,0
6117666160,3/13/2016 5:00,0,0
6117666160,3/13/2016 6:00,0,0
6117666160,3/13/2016 7:00,0,0
6117666160,3/13/2016 8:00,24,0.4
6117666160,3/13/2016 9:00,21,0.35
6117666160,3/13/2016 10:00,39,0.65
6117666160,3/13/2016 11:00,21,0.35
6117666160,3/13/2016 12:00,33,0.55
6117666160,3/13/2016 13:00,24,0.4
6117666160,3/13/2016 14:00,35,0.583333
6117666160,3/13/2016 15:00,40,0.666667
6117666160,3/13/2016 16:00,27,0.45
6117666160,3/13/2016 17:00,17,0.283333
6117666160,3/13/2016 18:00,5,0.083333
6117666160,3/13/2016 19:00,24,0.4
6117666160,3/13/2016 20:00,9,0.15
6117666160,3/13/2016 21:00,7,0.116667
6117666160,3/13/2016 22:00,0,0
6117666160,3/13/2016 23:00,0,0
6117666160,3/14/2016 0:00,0,0
6117666160,3/14/2016 1:00,1,0.016667
6117666160,3/14/2016 2:00,1,0.016667
6117666160,3/14/2016 3:00,0,0
6117666160,3/14/2016 4:00,0,0
6117666160,3/14/2016 5:00,0,0
6117666160,3/14/2016 6:00,0,0
6117666160,3/14/2016 7:00,0,0
6117666160,3/14/2016 8:00,0,0
6117666160,3/14/2016 9:00,14,0.233333
6117666160,3/14/2016 10:00,0,0
6117666160,3/14/2016 11:00,20,0.333333
6117666160,3/14/2016 12:00,17,0.283333
6117666160,3/14/2016 13:00,43,0.716667
6117666160,3/14/2016 14:00,39,0.65
6117666160,3/14/2016 15:00,29,0.483333
6117666160,3/14/2016 16:00,11,0.183333
6117666160,3/14/2016 17:00,2,0.033333
6117666160,3/14/2016 18:00,21,0.35
6117666160,3/14/2016 19:00,1,0.016667
6117666160,3/14/2016 20:00,27,0.45
6117666160,3/14/2016 21:00,46,0.766667
6117666160,3/14/2016 22:00,10,0.166667
6117666160,3/14/2016 23:00,0,0
6117666160,3/15/2016 0:00,0,0
6117666160,3/15/2016 1:00,0,0
6117666160,3/15/2016 2:00,3,0.05
6117666160,3/15/2016 3:00,0,0
6117666160,3/15/2016 4:00,1,0.016667
6117666160,3/15/2016 5:00,0,0
6117666160,3/15/2016 6:00,0,0
6117666160,3/15/2016 7:00,24,0.4
6117666160,3/15/2016 8:00,37,0.616667
6117666160,3/15/2016 9:00,28,0.466667
6117666160,3/15/2016 10:00,24,0.4
6117666160,3/15/2016 11:00,35,0.583333
6117666160,3/15/2016 12:00,11,0.183333
6117666160,3/15/2016 13:00,6,0.1
6117666160,3/15/2016 14:00,14,0.233333
6117666160,3/15/2016 15:00,12,0.2
6117666160,3/15/2016 16:00,28,0.466667
6117666160,3/15/2016 17:00,21,0.35
6117666160,3/15/2016 18:00,7,0.116667
6117666160,3/15/2016 19:00,3,0.05
6117666160,3/15/2016 20:00,3,0.05
6117666160,3/15/2016 21:00,5,0.083333
6117666160,3/15/2016 22:00,9,0.15
6117666160,3/15/2016 23:00,3,0.05
6117666160,3/16/2016 0:00,0,0
6117666160,3/16/2016 1:00,1,0.016667
6117666160,3/16/2016 2:00,0,0
6117666160,3/16/2016 3:00,2,0.033333
6117666160,3/16/2016 4:00,0,0
6117666160,3/16/2016 5:00,6,0.1
6117666160,3/16/2016 6:00,0,0
6117666160,3/16/2016 7:00,1,0.016667
6117666160,3/16/2016 8:00,44,0.733333
6117666160,3/16/2016 9:00,27,0.45
6117666160,3/16/2016 10:00,44,0.733333
6117666160,3/16/2016 11:00,26,0.433333
6117666160,3/16/2016 12:00,27,0.45
6117666160,3/16/2016 13:00,25,0.416667
6117666160,3/16/2016 14:00,36,0.6
6117666160,3/16/2016 15:00,18,0.3
6117666160,3/16/2016 16:00,38,0.633333
6117666160,3/16/2016 17:00,27,0.45
6117666160,3/16/2016 18:00,0,0
6117666160,3/16/2016 19:00,11,0.183333
6117666160,3/16/2016 20:00,6,0.1
6117666160,3/16/2016 21:00,1,0.016667
6117666160,3/16/2016 22:00,23,0.383333
6117666160,3/16/2016 23:00,1,0.016667
6117666160,3/17/2016 0:00,0,0
6117666160,3/17/2016 1:00,0,0
6117666160,3/17/2016 2:00,0,0
6117666160,3/17/2016 3:00,0,0
6117666160,3/17/2016 4:00,0,0
6117666160,3/17/2016 5:00,1,0.016667
6117666160,3/17/2016 6:00,0,0
6117666160,3/17/2016 7:00,0,0
6117666160,3/17/2016 8:00,0,0
6117666160,3/17/2016 9:00,2,0.033333
6117666160,3/17/2016 10:00,20,0.333333
6117666160,3/17/2016 11:00,7,0.116667
6117666160,3/17/2016 12:00,0,0
6117666160,3/17/2016 13:00,13,0.216667
6117666160,3/17/2016 14:00,18,0.3
6117666160,3/17/2016 15:00,27,0.45
6117666160,3/17/2016 16:00,36,0.6
6117666160,3/17/2016 17:00,12,0.2
6117666160,3/17/2016 18:00,11,0.183333
6117666160,3/17/2016 19:00,14,0.233333
6117666160,3/17/2016 20:00,14,0.233333
6117666160,3/17/2016 21:00,10,0.166667
6117666160,3/17/2016 22:00,20,0.333333
6117666160,3/17/2016 23:00,0,0
6117666160,3/18/2016 0:00,0,0
6117666160,3/18/2016 1:00,0,0
6117666160,3/18/2016 2:00,0,0
6117666160,3/18/2016 3:00,0,0
6117666160,3/18/2016 4:00,3,0.05
6117666160,3/18/2016 5:00,0,0
6117666160,3/18/2016 6:00,2,0.033333
6117666160,3/18/2016 7:00,0,0
6117666160,3/18/2016 8:00,2,0.033333
6117666160,3/18/2016 9:00,30,0.5
6117666160,3/18/2016 10:00,24,0.4
6117666160,3/18/2016 11:00,15,0.25
6117666160,3/18/2016 12:00,11,0.183333
6117666160,3/18/2016 13:00,0,0
6117666160,3/18/2016 14:00,0,0
6117666160,3/18/2016 15:00,0,0
6117666160,3/18/2016 16:00,0,0
6117666160,3/18/2016 17:00,31,0.516667
6117666160,3/18/2016 18:00,149,2.483333
6117666160,3/18/2016 19:00,16,0.266667
6117666160,3/18/2016 20:00,1,0.016667
6117666160,3/18/2016 21:00,16,0.266667
6117666160,3/18/2016 22:00,1,0.016667
6117666160,3/18/2016 23:00,3,0.05
6117666160,3/19/2016 0:00,0,0
6117666160,3/19/2016 1:00,0,0
6117666160,3/19/2016 2:00,10,0.166667
6117666160,3/19/2016 3:00,0,0
6117666160,3/19/2016 4:00,1,0.016667
6117666160,3/19/2016 5:00,0,0
6117666160,3/19/2016 6:00,0,0
6117666160,3/19/2016 7:00,1,0.016667
6117666160,3/19/2016 8:00,0,0
6117666160,3/19/2016 9:00,1,0.016667
6117666160,3/19/2016 10:00,11,0.183333
6117666160,3/19/2016 11:00,29,0.483333
6117666160,3/19/2016 12:00,20,0.333333
6117666160,3/19/2016 13:00,26,0.433333
6117666160,3/19/2016 14:00,35,0.583333
6117666160,3/19/2016 15:00,22,0.366667
6117666160,3/19/2016 16:00,39,0.65
6117666160,3/19/2016 17:00,36,0.6
6117666160,3/19/2016 18:00,30,0.5
6117666160,3/19/2016 19:00,29,0.483333
6117666160,3/19/2016 20:00,41,0.683333
6117666160,3/19/2016 21:00,14,0.233333
6117666160,3/19/2016 22:00,0,0
6117666160,3/19/2016 23:00,0,0
6117666160,3/20/2016 0:00,13,0.216667
6117666160,3/20/2016 1:00,0,0
6117666160,3/20/2016 2:00,0,0
6117666160,3/20/2016 3:00,0,0
6117666160,3/20/2016 4:00,1,0.016667
6117666160,3/20/2016 5:00,1,0.016667
6117666160,3/20/2016 6:00,0,0
6117666160,3/20/2016 7:00,0,0
6117666160,3/20/2016 8:00,0,0
6117666160,3/20/2016 9:00,46,0.766667
6117666160,3/20/2016 10:00,33,0.55
6117666160,3/20/2016 11:00,45,0.75
6117666160,3/20/2016 12:00,45,0.75
6117666160,3/20/2016 13:00,49,0.816667
6117666160,3/20/2016 14:00,41,0.683333
6117666160,3/20/2016 15:00,25,0.416667
6117666160,3/20/2016 16:00,23,0.383333
6117666160,3/20/2016 17:00,31,0.516667
6117666160,3/20/2016 18:00,1,0.016667
6117666160,3/20/2016 19:00,8,0.133333
6117666160,3/20/2016 20:00,3,0.05
6117666160,3/20/2016 21:00,21,0.35
6117666160,3/20/2016 22:00,11,0.183333
6117666160,3/20/2016 23:00,1,0.016667
6117666160,3/21/2016 0:00,0,0
6117666160,3/21/2016 1:00,0,0
6117666160,3/21/2016 2:00,0,0
6117666160,3/21/2016 3:00,0,0
6117666160,3/21/2016 4:00,0,0
6117666160,3/21/2016 5:00,0,0
6117666160,3/21/2016 6:00,0,0
6117666160,3/21/2016 7:00,0,0
6117666160,3/21/2016 8:00,37,0.616667
6117666160,3/21/2016 9:00,30,0.5
6117666160,3/21/2016 10:00,19,0.316667
6117666160,3/21/2016 11:00,34,0.566667
6117666160,3/21/2016 12:00,19,0.316667
6117666160,3/21/2016 13:00,45,0.75
6117666160,3/21/2016 14:00,22,0.366667
6117666160,3/21/2016 15:00,13,0.216667
6117666160,3/21/2016 16:00,18,0.3
6117666160,3/21/2016 17:00,30,0.5
6117666160,3/21/2016 18:00,27,0.45
6117666160,3/21/2016 19:00,9,0.15
6117666160,3/21/2016 20:00,38,0.633333
6117666160,3/21/2016 21:00,3,0.05
6117666160,3/21/2016 22:00,2,0.033333
6117666160,3/21/2016 23:00,6,0.1
6117666160,3/22/2016 0:00,0,0
6117666160,3/22/2016 1:00,1,0.016667
6117666160,3/22/2016 2:00,0,0
6117666160,3/22/2016 3:00,0,0
6117666160,3/22/2016 4:00,1,0.016667
6117666160,3/22/2016 5:00,0,0
6117666160,3/22/2016 6:00,1,0.016667
6117666160,3/22/2016 7:00,39,0.65
6117666160,3/22/2016 8:00,14,0.233333
6117666160,3/22/2016 9:00,7,0.116667
6117666160,3/22/2016 10:00,6,0.1
6117666160,3/22/2016 11:00,16,0.266667
6117666160,3/22/2016 12:00,31,0.516667
6117666160,3/22/2016 13:00,25,0.416667
6117666160,3/22/2016 14:00,0,0
6117666160,3/22/2016 15:00,0,0
6117666160,3/22/2016 16:00,23,0.383333
6117666160,3/22/2016 17:00,9,0.15
6117666160,3/22/2016 18:00,13,0.216667
6117666160,3/22/2016 19:00,11,0.183333
6117666160,3/22/2016 20:00,20,0.333333
6117666160,3/22/2016 21:00,10,0.166667
6117666160,3/22/2016 22:00,13,0.216667
6117666160,3/22/2016 23:00,17,0.283333
6117666160,3/23/2016 0:00,19,0.316667
6117666160,3/23/2016 1:00,1,0.016667
6117666160,3/23/2016 2:00,0,0
6117666160,3/23/2016 3:00,5,0.083333
6117666160,3/23/2016 4:00,1,0.016667
6117666160,3/23/2016 5:00,0,0
6117666160,3/23/2016 6:00,0,0
6117666160,3/23/2016 7:00,0,0
6117666160,3/23/2016 8:00,32,0.533333
6117666160,3/23/2016 9:00,35,0.583333
6117666160,3/23/2016 10:00,25,0.416667
6117666160,3/23/2016 11:00,28,0.466667
6117666160,3/23/2016 12:00,31,0.516667
6117666160,3/23/2016 13:00,30,0.5
6117666160,3/23/2016 14:00,14,0.233333
6117666160,3/23/2016 15:00,5,0.083333
6117666160,3/23/2016 16:00,11,0.183333
6117666160,3/23/2016 17:00,15,0.25
6117666160,3/23/2016 18:00,14,0.233333
6117666160,3/23/2016 19:00,13,0.216667
6117666160,3/23/2016 20:00,3,0.05
6117666160,3/23/2016 21:00,4,0.066667
6117666160,3/23/2016 22:00,9,0.15
6117666160,3/23/2016 23:00,5,0.083333
6117666160,3/24/2016 0:00,0,0
6117666160,3/24/2016 1:00,0,0
6117666160,3/24/2016 2:00,0,0
6117666160,3/24/2016 3:00,0,0
6117666160,3/24/2016 4:00,0,0
6117666160,3/24/2016 5:00,0,0
6117666160,3/24/2016 6:00,0,0
6117666160,3/24/2016 7:00,0,0
6117666160,3/24/2016 8:00,0,0
6117666160,3/24/2016 9:00,0,0
6117666160,3/24/2016 10:00,23,0.383333
6117666160,3/24/2016 11:00,62,1.033333
6117666160,3/24/2016 12:00,148,2.466667
6117666160,3/24/2016 13:00,47,0.783333
6117666160,3/24/2016 14:00,38,0.633333
6117666160,3/24/2016 15:00,2,0.033333
6117666160,3/24/2016 16:00,0,0
6117666160,3/24/2016 17:00,5,0.083333
6117666160,3/24/2016 18:00,1,0.016667
6117666160,3/24/2016 19:00,23,0.383333
6117666160,3/24/2016 20:00,4,0.066667
6117666160,3/24/2016 21:00,4,0.066667
6117666160,3/24/2016 22:00,6,0.1
6117666160,3/24/2016 23:00,6,0.1
6117666160,3/25/2016 0:00,0,0
6117666160,3/25/2016 1:00,0,0
6117666160,3/25/2016 2:00,0,0
6117666160,3/25/2016 3:00,1,0.016667
6117666160,3/25/2016 4:00,0,0
6117666160,3/25/2016 5:00,0,0
6117666160,3/25/2016 6:00,0,0
6117666160,3/25/2016 7:00,0,0
6117666160,3/25/2016 8:00,0,0
6117666160,3/25/2016 9:00,6,0.1
6117666160,3/25/2016 10:00,29,0.483333
6117666160,3/25/2016 11:00,77,1.283333
6117666160,3/25/2016 12:00,122,2.033333
6117666160,3/25/2016 13:00,29,0.483333
6117666160,3/25/2016 14:00,82,1.366667
6117666160,3/25/2016 15:00,0,0
6117666160,3/25/2016 16:00,0,0
6117666160,3/25/2016 17:00,0,0
6117666160,3/25/2016 18:00,6,0.1
6117666160,3/25/2016 19:00,26,0.433333
6117666160,3/25/2016 20:00,15,0.25
6117666160,3/25/2016 21:00,7,0.116667
6117666160,3/25/2016 22:00,1,0.016667
6117666160,3/25/2016 23:00,3,0.05
6117666160,3/26/2016 0:00,9,0.15
6117666160,3/26/2016 1:00,4,0.066667
6117666160,3/26/2016 2:00,0,0
6117666160,3/26/2016 3:00,0,0
6117666160,3/26/2016 4:00,0,0
6117666160,3/26/2016 5:00,0,0
6117666160,3/26/2016 6:00,0,0
6117666160,3/26/2016 7:00,3,0.05
6117666160,3/26/2016 8:00,33,0.55
6117666160,3/26/2016 9:00,27,0.45
6117666160,3/26/2016 10:00,41,0.683333
6117666160,3/26/2016 11:00,41,0.683333
6117666160,3/26/2016 12:00,31,0.516667
6117666160,3/26/2016 13:00,37,0.616667
6117666160,3/26/2016 14:00,39,0.65
6117666160,3/26/2016 15:00,33,0.55
6117666160,3/26/2016 16:00,33,0.55
6117666160,3/26/2016 17:00,34,0.566667
6117666160,3/26/2016 18:00,55,0.916667
6117666160,3/26/2016 19:00,9,0.15
6117666160,3/26/2016 20:00,4,0.066667
6117666160,3/26/2016 21:00,27,0.45
6117666160,3/26/2016 22:00,28,0.466667
6117666160,3/26/2016 23:00,5,0.083333
6117666160,3/27/2016 0:00,0,0
6117666160,3/27/2016 1:00,0,0
6117666160,3/27/2016 2:00,0,0
6117666160,3/27/2016 3:00,0,0
6117666160,3/27/2016 4:00,0,0
6117666160,3/27/2016 5:00,17,0.283333
6117666160,3/27/2016 6:00,0,0
6117666160,3/27/2016 7:00,0,0
6117666160,3/27/2016 8:00,0,0
6117666160,3/27/2016 9:00,5,0.083333
6117666160,3/27/2016 10:00,37,0.616667
6117666160,3/27/2016 11:00,41,0.683333
6117666160,3/27/2016 12:00,17,0.283333
6117666160,3/27/2016 13:00,16,0.266667
6117666160,3/27/2016 14:00,22,0.366667
6117666160,3/27/2016 15:00,17,0.283333
6117666160,3/27/2016 16:00,8,0.133333
6117666160,3/27/2016 17:00,12,0.2
6117666160,3/27/2016 18:00,9,0.15
6117666160,3/27/2016 19:00,10,0.166667
6117666160,3/27/2016 20:00,3,0.05
6117666160,3/27/2016 21:00,4,0.066667
6117666160,3/27/2016 22:00,30,0.5
6117666160,3/27/2016 23:00,0,0
6117666160,3/28/2016 0:00,0,0
6117666160,3/28/2016 1:00,0,0
6117666160,3/28/2016 2:00,0,0
6117666160,3/28/2016 3:00,0,0
6117666160,3/28/2016 4:00,0,0
6117666160,3/28/2016 5:00,0,0
6117666160,3/28/2016 6:00,0,0
6117666160,3/28/2016 7:00,0,0
6117666160,3/28/2016 8:00,0,0
6117666160,3/28/2016 9:00,0,0
6117666160,3/28/2016 10:00,0,0
6117666160,3/28/2016 11:00,0,0
6117666160,3/28/2016 12:00,0,0
6117666160,3/28/2016 13:00,0,0
6117666160,3/28/2016 14:00,0,0
6117666160,3/28/2016 15:00,0,0
6117666160,3/28/2016 16:00,22,0.366667
6117666160,3/28/2016 17:00,43,0.716667
6117666160,3/28/2016 18:00,24,0.4
6117666160,3/28/2016 19:00,41,0.683333
6117666160,3/28/2016 20:00,35,0.583333
6117666160,3/28/2016 21:00,9,0.15
6117666160,3/28/2016 22:00,18,0.3
6117666160,3/28/2016 23:00,12,0.2
6117666160,3/29/2016 0:00,0,0
6117666160,3/29/2016 1:00,0,0
6117666160,3/29/2016 2:00,0,0
6117666160,3/29/2016 3:00,0,0
6117666160,3/29/2016 4:00,0,0
6117666160,3/29/2016 5:00,2,0.033333
6117666160,3/29/2016 6:00,9,0.15
6117666160,3/29/2016 7:00,0,0
6117666160,3/29/2016 8:00,0,0
6117666160,3/29/2016 9:00,0,0
6117666160,3/29/2016 10:00,13,0.216667
6117666160,3/29/2016 11:00,45,0.75
6117666160,3/29/2016 12:00,33,0.55
6117666160,3/29/2016 13:00,10,0.166667
6117666160,3/29/2016 14:00,10,0.166667
6117666160,3/29/2016 15:00,15,0.25
6117666160,3/29/2016 16:00,29,0.483333
6117666160,3/29/2016 17:00,35,0.583333
6117666160,3/29/2016 18:00,36,0.6
6117666160,3/29/2016 19:00,49,0.816667
6117666160,3/29/2016 20:00,40,0.666667
6117666160,3/29/2016 21:00,2,0.033333
6117666160,3/29/2016 22:00,0,0
6117666160,3/29/2016 23:00,0,0
6117666160,3/30/2016 0:00,0,0
6117666160,3/30/2016 1:00,0,0
6117666160,3/30/2016 2:00,0,0
6117666160,3/30/2016 3:00,0,0
6117666160,3/30/2016 4:00,0,0
6117666160,3/30/2016 5:00,0,0
6117666160,3/30/2016 6:00,0,0
6117666160,3/30/2016 7:00,0,0
6117666160,3/30/2016 8:00,30,0.5
6117666160,3/30/2016 9:00,36,0.6
6117666160,3/30/2016 10:00,39,0.65
6117666160,3/30/2016 11:00,38,0.633333
6117666160,3/30/2016 12:00,30,0.5
6117666160,3/30/2016 13:00,9,0.15
6117666160,3/30/2016 14:00,44,0.733333
6117666160,3/30/2016 15:00,41,0.683333
6117666160,3/30/2016 16:00,45,0.75
6117666160,3/30/2016 17:00,18,0.3
6117666160,3/30/2016 18:00,32,0.533333
6117666160,3/30/2016 19:00,1,0.016667
6117666160,3/30/2016 20:00,0,0
6117666160,3/30/2016 21:00,10,0.166667
6117666160,3/30/2016 22:00,2,0.033333
6117666160,3/30/2016 23:00,14,0.233333
6117666160,3/31/2016 0:00,0,0
6117666160,3/31/2016 1:00,1,0.016667
6117666160,3/31/2016 2:00,0,0
6117666160,3/31/2016 3:00,1,0.016667
6117666160,3/31/2016 4:00,0,0
6117666160,3/31/2016 5:00,1,0.016667
6117666160,3/31/2016 6:00,2,0.033333
6117666160,3/31/2016 7:00,0,0
6117666160,3/31/2016 8:00,0,0
6117666160,3/31/2016 9:00,0,0
6117666160,3/31/2016 10:00,18,0.3
6117666160,3/31/2016 11:00,28,0.466667
6117666160,3/31/2016 12:00,44,0.733333
6117666160,3/31/2016 13:00,39,0.65
6117666160,3/31/2016 14:00,40,0.666667
6117666160,3/31/2016 15:00,39,0.65
6117666160,3/31/2016 16:00,34,0.566667
6117666160,3/31/2016 17:00,47,0.783333
6117666160,3/31/2016 18:00,33,0.55
6117666160,3/31/2016 19:00,52,0.866667
6117666160,3/31/2016 20:00,42,0.7
6117666160,3/31/2016 21:00,3,0.05
6117666160,3/31/2016 22:00,0,0
6117666160,3/31/2016 23:00,11,0.183333
6117666160,4/1/2016 0:00,1,0.016667
6117666160,4/1/2016 1:00,0,0
6117666160,4/1/2016 2:00,0,0
6117666160,4/1/2016 3:00,0,0
6117666160,4/1/2016 4:00,6,0.1
6117666160,4/1/2016 5:00,0,0
6117666160,4/1/2016 6:00,0,0
6117666160,4/1/2016 7:00,0,0
6117666160,4/1/2016 8:00,2,0.033333
6117666160,4/1/2016 9:00,27,0.45
6117666160,4/1/2016 10:00,33,0.55
6117666160,4/1/2016 11:00,27,0.45
6117666160,4/1/2016 12:00,34,0.566667
6117666160,4/1/2016 13:00,39,0.65
6117666160,4/1/2016 14:00,22,0.366667
6117666160,4/1/2016 15:00,14,0.233333
6117666160,4/1/2016 16:00,24,0.4
6117666160,4/1/2016 17:00,2,0.033333
6117666160,4/1/2016 18:00,21,0.35
6117666160,4/1/2016 19:00,0,0
6117666160,4/1/2016 20:00,7,0.116667
6117666160,4/1/2016 21:00,15,0.25
6117666160,4/1/2016 22:00,12,0.2
6117666160,4/1/2016 23:00,0,0
6117666160,4/2/2016 0:00,0,0
6117666160,4/2/2016 1:00,0,0
6117666160,4/2/2016 2:00,0,0
6117666160,4/2/2016 3:00,0,0
6117666160,4/2/2016 4:00,0,0
6117666160,4/2/2016 5:00,0,0
6117666160,4/2/2016 6:00,0,0
6117666160,4/2/2016 7:00,4,0.066667
6117666160,4/2/2016 8:00,36,0.6
6117666160,4/2/2016 9:00,63,1.05
6117666160,4/2/2016 10:00,74,1.233333
6117666160,4/2/2016 11:00,50,0.833333
6117666160,4/2/2016 12:00,50,0.833333
6117666160,4/2/2016 13:00,36,0.6
6117666160,4/2/2016 14:00,40,0.666667
6117666160,4/2/2016 15:00,21,0.35
6117666160,4/2/2016 16:00,43,0.716667
6117666160,4/2/2016 17:00,30,0.5
6117666160,4/2/2016 18:00,16,0.266667
6117666160,4/2/2016 19:00,1,0.016667
6117666160,4/2/2016 20:00,13,0.216667
6117666160,4/2/2016 21:00,36,0.6
6117666160,4/2/2016 22:00,31,0.516667
6117666160,4/2/2016 23:00,0,0
6117666160,4/3/2016 0:00,0,0
6117666160,4/3/2016 1:00,0,0
6117666160,4/3/2016 2:00,0,0
6117666160,4/3/2016 3:00,0,0
6117666160,4/3/2016 4:00,0,0
6117666160,4/3/2016 5:00,0,0
6117666160,4/3/2016 6:00,0,0
6117666160,4/3/2016 7:00,0,0
6117666160,4/3/2016 8:00,0,0
6117666160,4/3/2016 9:00,0,0
6117666160,4/3/2016 10:00,0,0
6117666160,4/3/2016 11:00,0,0
6117666160,4/3/2016 12:00,0,0
6117666160,4/3/2016 13:00,0,0
6117666160,4/3/2016 14:00,0,0
6117666160,4/3/2016 15:00,0,0
6117666160,4/3/2016 16:00,0,0
6117666160,4/3/2016 17:00,0,0
6117666160,4/3/2016 18:00,0,0
6117666160,4/3/2016 19:00,0,0
6117666160,4/3/2016 20:00,0,0
6117666160,4/3/2016 21:00,0,0
6117666160,4/3/2016 22:00,0,0
6117666160,4/3/2016 23:00,0,0
6117666160,4/4/2016 0:00,0,0
6117666160,4/4/2016 1:00,0,0
6117666160,4/4/2016 2:00,0,0
6117666160,4/4/2016 3:00,0,0
6117666160,4/4/2016 4:00,0,0
6117666160,4/4/2016 5:00,0,0
6117666160,4/4/2016 6:00,0,0
6117666160,4/4/2016 7:00,0,0
6117666160,4/4/2016 8:00,0,0
6117666160,4/4/2016 9:00,0,0
6117666160,4/4/2016 10:00,0,0
6117666160,4/4/2016 11:00,33,0.55
6117666160,4/4/2016 12:00,18,0.3
6117666160,4/4/2016 13:00,31,0.516667
6117666160,4/4/2016 14:00,5,0.083333
6117666160,4/4/2016 15:00,14,0.233333
6117666160,4/4/2016 16:00,14,0.233333
6117666160,4/4/2016 17:00,34,0.566667
6117666160,4/4/2016 18:00,44,0.733333
6117666160,4/4/2016 19:00,64,1.066667
6117666160,4/4/2016 20:00,25,0.416667
6117666160,4/4/2016 21:00,3,0.05
6117666160,4/4/2016 22:00,22,0.366667
6117666160,4/4/2016 23:00,0,0
6117666160,4/5/2016 0:00,0,0
6117666160,4/5/2016 1:00,0,0
6117666160,4/5/2016 2:00,0,0
6117666160,4/5/2016 3:00,0,0
6117666160,4/5/2016 4:00,0,0
6117666160,4/5/2016 5:00,0,0
6117666160,4/5/2016 6:00,0,0
6117666160,4/5/2016 7:00,12,0.2
6117666160,4/5/2016 8:00,18,0.3
6117666160,4/5/2016 9:00,9,0.15
6117666160,4/5/2016 10:00,7,0.116667
6117666160,4/5/2016 11:00,4,0.066667
6117666160,4/5/2016 12:00,40,0.666667
6117666160,4/5/2016 13:00,42,0.7
6117666160,4/5/2016 14:00,10,0.166667
6117666160,4/5/2016 15:00,25,0.416667
6117666160,4/5/2016 16:00,17,0.283333
6117666160,4/5/2016 17:00,43,0.716667
6117666160,4/5/2016 18:00,25,0.416667
6117666160,4/5/2016 19:00,45,0.75
6117666160,4/5/2016 20:00,43,0.716667
6117666160,4/5/2016 21:00,26,0.433333
6117666160,4/5/2016 22:00,17,0.283333
6117666160,4/5/2016 23:00,1,0.016667
6117666160,4/6/2016 0:00,0,0
6117666160,4/6/2016 1:00,2,0.033333
6117666160,4/6/2016 2:00,0,0
6117666160,4/6/2016 3:00,0,0
6117666160,4/6/2016 4:00,0,0
6117666160,4/6/2016 5:00,0,0
6117666160,4/6/2016 6:00,1,0.016667
6117666160,4/6/2016 7:00,16,0.266667
6117666160,4/6/2016 8:00,16,0.266667
6117666160,4/6/2016 9:00,43,0.716667
6117666160,4/6/2016 10:00,46,0.766667
6117666160,4/6/2016 11:00,48,0.8
6117666160,4/6/2016 12:00,39,0.65
6117666160,4/6/2016 13:00,48,0.8
6117666160,4/6/2016 14:00,49,0.816667
6117666160,4/6/2016 15:00,44,0.733333
6117666160,4/6/2016 16:00,24,0.4
6117666160,4/6/2016 17:00,34,0.566667
6117666160,4/6/2016 18:00,24,0.4
6117666160,4/6/2016 19:00,31,0.516667
6117666160,4/6/2016 20:00,2,0.033333
6117666160,4/6/2016 21:00,19,0.316667
6117666160,4/6/2016 22:00,4,0.066667
6117666160,4/6/2016 23:00,1,0.016667
6117666160,4/7/2016 0:00,2,0.033333
6117666160,4/7/2016 1:00,0,0
6117666160,4/7/2016 2:00,0,0
6117666160,4/7/2016 3:00,0,0
6117666160,4/7/2016 4:00,1,0.016667
6117666160,4/7/2016 5:00,0,0
6117666160,4/7/2016 6:00,0,0
6117666160,4/7/2016 7:00,0,0
6117666160,4/7/2016 8:00,6,0.1
6117666160,4/7/2016 9:00,29,0.483333
6117666160,4/7/2016 10:00,5,0.083333
6117666160,4/7/2016 11:00,30,0.5
6117666160,4/7/2016 12:00,21,0.35
6117666160,4/7/2016 13:00,17,0.283333
6117666160,4/7/2016 14:00,41,0.683333
6117666160,4/7/2016 15:00,4,0.066667
6117666160,4/7/2016 16:00,0,0
6117666160,4/7/2016 17:00,0,0
6117666160,4/7/2016 18:00,0,0
6117666160,4/7/2016 19:00,0,0
6117666160,4/7/2016 20:00,0,0
6117666160,4/7/2016 21:00,0,0
6117666160,4/7/2016 22:00,0,0
6117666160,4/7/2016 23:00,0,0
6117666160,4/8/2016 0:00,0,0
